Gas,NFR/CRF Group,Source,Activity,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Ammonia,1A3c,Railways - regional,Gas oil,kilotonne,0.001718332,0.001697039,0.001518773,0.001639598,0.001630684,0.001642569,0.001643559,0.001709914,0.001780725,0.001801027,0.001423497,0.001424259,0.001405975,0.001410927,0.001373978,0.001478608,0.001508126,0.001521389,0.001631092,0.001681753,0.001715273,0.001747356,0.001775543,0.001792141,0.001844164,0.001867999,0.001860186,0.002191627,0.002235219,0.002245999,0.002236474,0.002217283,0.002229012,0.00227596,0.002332752,0.00232726,0.002334376,0.002313722,0.002198623,0.002225754,0.001654297,0.001832055
Ammonia,1A3c,Railways - freight,Gas oil,kilotonne,0.003183996,0.003081462,0.002900219,0.002850161,0.002429853,0.002915754,0.003256146,0.002833393,0.002933787,0.002304933,0.001600029,0.001709673,0.001788482,0.001582107,0.001480752,0.001515412,0.001704213,0.001893532,0.001774434,0.001682849,0.001683439,0.001820624,0.001663022,0.00169683,0.001826388,0.001888795,0.001830679,0.001888003,0.001775469,0.001727298,0.001751179,0.00155491,0.001686137,0.001705336,0.00172309,0.001541359,0.001441484,0.001399269,0.001305051,0.001470089,0.001292838,0.001353749
Ammonia,1A3c,Rail - coal,Coal,kilotonne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000571609,0.00268656,0.00268656,0.00268656,0.002679987,0.00270579,0.002200613,0.002307758,0.001963958,0.00186225,0.00186225,0.00214875,0.00214125,0.00214125,0.00214125,0.0018843,0.0019985
Ammonia,1A3dii,Shipping - coastal,Fuel oil,kilotonne,0.009836359,0.00854181,0.008049439,0.007142148,0.006771486,0.005714825,0.005819938,0.005355228,0.005582051,0.007142148,0.008176681,0.008049998,0.007813421,0.007727354,0.008408001,0.008859898,0.009004106,0.008611985,0.008823254,0.008876154,0.007992173,0.007564715,0.007857742,0.00748911,0.007536567,0.007761053,0.00723322,0.00737329,0.006983882,0.006591433,0.005739001,0.005622494,0.005171601,0.004691946,0.004928492,0.001822953,0.001726855,0.001664672,0.001592661,0.001622416,0.001458147,0.001572383
Ammonia,1A3dii,Shipping - coastal,Gas oil,kilotonne,0.011001807,0.008717409,0.013965351,0.011032678,0.014166008,0.014111985,0.012977503,0.0100757,0.011364533,0.01518252,0.014514154,0.014379451,0.014369703,0.014693864,0.017088715,0.017727911,0.017807527,0.017396896,0.017872672,0.018239786,0.016698148,0.015677687,0.015866057,0.014880571,0.014293163,0.013651609,0.012650179,0.0127024,0.011975312,0.011563388,0.011333488,0.010369197,0.009221014,0.008482489,0.008653182,0.012641646,0.012429107,0.012064551,0.012136995,0.012238662,0.010707042,0.010565017
Ammonia,1A3dii,Sailing boats with auxiliary engines,DERV,kilotonne,2.37E-06,2.46E-06,2.64E-06,2.83E-06,3.02E-06,3.21E-06,3.39E-06,3.58E-06,3.77E-06,3.96E-06,4.14E-06,4.33E-06,4.74E-06,5.16E-06,5.57E-06,5.98E-06,6.39E-06,6.81E-06,7.22E-06,7.63E-06,8.04E-06,8.46E-06,9.09E-06,9.71E-06,1.03E-05,1.10E-05,1.16E-05,1.22E-05,1.29E-05,1.35E-05,1.40E-05,1.41E-05,1.40E-05,1.48E-05,1.56E-05,1.66E-05,1.71E-05,1.84E-05,1.90E-05,1.98E-05,1.82E-05,2.00E-05
Ammonia,1A3dii,Sailing boats with auxiliary engines,Gas oil,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,Sailing boats with auxiliary engines,Petrol,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",DERV,kilotonne,0.00011009,0.000114297,0.000123031,0.000131765,0.0001405,0.000149234,0.000157968,0.000166702,0.000175437,0.000184171,0.000192905,0.000201639,0.000220838,0.000240036,0.000259234,0.000278433,0.000297631,0.00031683,0.000336028,0.000355226,0.000374425,0.000393623,0.000422862,0.000452101,0.00048134,0.000510579,0.000539818,0.000569057,0.000598296,0.000627534,0.000649625,0.000654596,0.000649843,0.000688508,0.000726634,0.000772662,0.000794714,0.000857907,0.000885546,0.000922723,0.00084735,0.000930221
Ammonia,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Gas oil,kilotonne,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000206414,0.000210543,0.000210543,0.000212607,0.000214671,0.000218799,0.000220863,0.000222928,0.000218799,0.000214671,0.000214671,0.000212607,0.000206414,0.000224992,0.000231184,0.000233248,0.000233248,0.000241505,0.000247697,0.00025389,0.000266275,0.000274531,0.000282788,0.000280724,0.000293108,0.000305493,0.000309622,0.000315814,0.000319942,0.000326135,0.000334391,0.000117656,0.000152747
Ammonia,1A3dii,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",Petrol,kilotonne,8.03E-05,8.18E-05,8.49E-05,8.79E-05,9.10E-05,9.40E-05,9.71E-05,0.000100166,0.000103228,0.00010629,0.000110186,0.000113248,0.000120396,0.000127543,0.000135108,0.000142255,0.000149403,0.000155298,0.000161194,0.000167924,0.000174237,0.000179716,0.000193721,0.000205223,0.00021589,0.00022614,0.000238059,0.000249561,0.000261063,0.000273817,0.00028323,0.000286641,0.000284558,0.000300616,0.000316485,0.000333455,0.000342438,0.000365425,0.000376366,0.000391068,0.000320832,0.000356977
Ammonia,1A3dii,Personal watercraft e.g. jet ski,DERV,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,Personal watercraft e.g. jet ski,Gas oil,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,Personal watercraft e.g. jet ski,Petrol,kilotonne,1.91E-05,1.98E-05,2.13E-05,2.29E-05,2.44E-05,2.59E-05,2.74E-05,2.89E-05,3.04E-05,3.19E-05,3.35E-05,3.50E-05,3.83E-05,4.16E-05,4.50E-05,4.83E-05,5.16E-05,5.49E-05,5.83E-05,6.16E-05,6.49E-05,6.83E-05,7.33E-05,7.84E-05,8.35E-05,8.85E-05,9.36E-05,9.87E-05,0.000103755,0.000108825,0.000112656,0.000113518,0.000112694,0.000119399,0.000126011,0.000133993,0.000137817,0.000148776,0.000153569,0.000160016,0.000146945,0.000161316
Ammonia,1A3dii,Inland goods-carrying vessels,DERV,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,Inland goods-carrying vessels,Gas oil,kilotonne,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.67E-05,2.41E-05,2.63E-05,2.85E-05,3.16E-05,2.94E-05,2.54E-05,2.14E-05,1.92E-05,1.92E-05,1.92E-05,1.90E-05,1.76E-05,1.42E-05,1.16E-05,1.51E-05,1.59E-05,1.50E-05,1.64E-05,1.46E-05,1.54E-05,1.55E-05,1.63E-05,2.34E-05,2.21E-05,1.59E-05,1.51E-05,1.62E-05,1.40E-05,1.68E-05,1.62E-05,1.19E-05
Ammonia,1A3dii,Inland goods-carrying vessels,Petrol,kilotonne,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A3dii,Shipping between UK and Gibraltar,Fuel oil,kilotonne,0.000132644,0.000115675,0.000103288,9.57E-05,9.11E-05,7.98E-05,7.85E-05,7.45E-05,7.74E-05,9.62E-05,0.000110552,0.000112473,0.000112336,0.000118042,0.000128764,0.000126664,0.000129569,0.000145124,0.000151664,0.000159324,0.000157635,0.000160016,0.000116803,0.000132626,0.000132051,0.000148994,0.000168788,0.000121586,0.000186801,0.000183751,0.000200684,0.000193326,0.000170026,0.000147168,0.000181992,0.000187162,0.000162522,0.000151824,0.000147649,0.000166866,0.000109091,0.000117543
Ammonia,1A3dii,Shipping between UK and OTs (excl. Gib and Bermuda),Fuel oil,kilotonne,1.49E-05,1.29E-05,1.22E-05,1.08E-05,1.02E-05,8.65E-06,8.81E-06,8.11E-06,8.45E-06,1.08E-05,1.24E-05,1.24E-05,1.28E-05,1.29E-05,1.38E-05,1.38E-05,1.40E-05,1.52E-05,1.52E-05,1.54E-05,1.58E-05,1.90E-05,1.58E-05,1.27E-05,1.90E-05,9.50E-06,0,0,7.86E-06,1.25E-05,3.30E-06,1.35E-05,1.03E-05,0,6.11E-06,9.17E-06,3.26E-05,4.67E-05,1.53E-05,1.53E-05,7.49E-07,1.27E-06
Ammonia,1A3dii,Shipping between UK and Bermuda,Fuel oil,kilotonne,6.38E-06,5.54E-06,5.22E-06,4.63E-06,4.39E-06,3.71E-06,3.78E-06,3.47E-06,3.62E-06,4.63E-06,5.30E-06,5.32E-06,5.47E-06,5.53E-06,5.91E-06,5.93E-06,6.00E-06,6.50E-06,6.52E-06,6.59E-06,6.79E-06,2.31E-06,2.58E-06,0,3.79E-06,0,3.45E-05,0.000139321,7.40E-06,0,0,0,0,0,0,0,1.27E-06,4.53E-06,6.34E-07,6.34E-07,3.11E-08,5.28E-08
Ammonia,1A3dii,Shipping between UK and CDs,Fuel oil,kilotonne,1.94E-05,1.68E-05,1.58E-05,1.41E-05,1.33E-05,1.12E-05,1.15E-05,1.05E-05,1.10E-05,1.41E-05,1.61E-05,1.58E-05,1.52E-05,1.49E-05,1.58E-05,1.67E-05,1.70E-05,1.62E-05,1.66E-05,1.66E-05,1.49E-05,1.40E-05,1.41E-05,1.43E-05,1.53E-05,1.60E-05,1.61E-05,1.62E-05,1.54E-05,1.40E-05,1.46E-05,1.48E-05,1.47E-05,1.39E-05,1.43E-05,2.38E-06,2.43E-06,2.55E-06,2.47E-06,2.54E-06,2.31E-06,2.55E-06
Ammonia,1A3dii,Shipping between UK and CDs,Gas oil,kilotonne,4.64E-05,3.68E-05,5.89E-05,4.65E-05,5.97E-05,5.95E-05,5.47E-05,4.25E-05,4.79E-05,6.40E-05,6.12E-05,6.08E-05,6.07E-05,6.13E-05,6.40E-05,6.59E-05,6.39E-05,6.35E-05,6.34E-05,6.36E-05,6.04E-05,6.06E-05,6.12E-05,6.13E-05,6.13E-05,6.24E-05,5.95E-05,6.04E-05,5.84E-05,5.86E-05,5.65E-05,5.52E-05,5.48E-05,5.37E-05,5.41E-05,6.47E-05,6.52E-05,6.64E-05,6.46E-05,6.34E-05,4.44E-05,5.27E-05
Ammonia,1A3eii,Aircraft - support vehicles,Gas oil,kilotonne,0.000380702,0.000369928,0.000388683,0.000406641,0.000430585,0.000437768,0.000448941,0.000476077,0.000510795,0.000547908,0.000225692,0.000210056,0.000233373,0.00024862,0.000274236,0.00029582,0.000317571,0.000352981,0.000396224,0.000437128,0.000488621,0.000514387,0.000561538,0.000624711,0.000710769,0.000794598,0.000866075,0.000933752,0.000954346,0.000905306,0.000866919,0.000889799,0.000967576,0.000945871,0.000965029,0.001045156,0.001318691,0.001382499,0.001445284,0.00151584,0.000380027,0.000317423
Ammonia,1A4ai,Miscellaneous industrial/commercial combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ammonia,1A4ai,Public sector combustion,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87E-05,6.50E-05,9.32E-05
Ammonia,1A4aii,Industrial off-road mobile machinery,LPG,kilotonne,-,-,-,-,-,-,-,-,-,-,7.48E-06,7.04E-06,6.96E-06,7.01E-06,7.35E-06,7.53E-06,7.60E-06,7.66E-06,7.72E-06,7.77E-06,7.79E-06,7.84E-06,7.85E-06,7.84E-06,8.77E-06,7.53E-06,7.79E-06,8.00E-06,6.70E-06,3.42E-06,4.15E-06,4.96E-06,4.73E-06,4.70E-06,5.15E-06,5.74E-06,6.14E-06,6.20E-06,6.69E-06,6.27E-06,3.95E-06,5.78E-06
Ammonia,1A4bi,Domestic combustion,Anthracite,kilotonne,0.045179632,0.043006502,0.047111303,0.044535742,0.041906523,0.056394054,0.041235804,0.039572421,0.037318805,0.034662758,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A4bi,Domestic combustion,Coal,kilotonne,0.156560187,0.156429237,0.153437671,0.141859624,0.110642285,0.14921294,0.159603495,0.129847685,0.099338275,0.085773462,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A4bi,Domestic combustion,Coke,kilotonne,0.016280485,0.014777671,0.014777671,0.013525326,0.013525326,0.015529078,0.013525326,0.012773919,0.012022512,0.010269229,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A4bi,Domestic combustion,Wood,kilotonne,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,0.21043604,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammonia,1A4bi,Domestic Fireplace - Standard,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,0.020885715,0.021881553,0.020113732,0.019317343,0.013595585,0.009092519,0.009980663,0.009906365,0.010925978,0.012666875,0.007546949,0.005955565,0.0037871,0.003322567,0.002912447,0.002299645,0.002688044,0.003565213,0.004003545,0.003571207,0.003793101,0.003805759,0.003592658,0.002906183,0.002596345,0.002601708,0.002703271,0.002560312,0.002458176,0.002253538,0.002182791,0.002267584
Ammonia,1A4bi,Domestic Fireplace - Standard,Coke,kilotonne,-,-,-,-,-,-,-,-,-,-,0.001264627,0.001087423,0.000951226,0.000824524,0.000724993,0.000709741,0.000768453,0.000366791,0.000552014,0.000579462,0.000694397,0.000320859,0.00085272,0.000617774,0.000244236,0.00016474,0.000106937,7.12E-05,5.76E-05,4.67E-05,4.52E-05,3.69E-05,2.86E-05,2.23E-05,2.17E-05,9.80E-06,0,0,0,0,0,0
Ammonia,1A4bi,Domestic Fireplace - Standard,Petroleum coke,kilotonne,-,-,-,-,-,-,-,-,-,-,9.51E-05,0.000209911,0.000313362,0.000424912,0.000746077,0.000976506,0.001113195,0.001259462,0.001258593,0.001228365,0.001147756,0.001065773,0.000983791,0.000929136,0.000846207,0.000791613,0.000737019,0.000709722,0.000744199,0.000141811,0.000101341,0.000190088,0.000309961,0.000219122,0.000335991,0.000393055,0.000362795,0.000469938,0.000509916,0.000602306,0.000482913,0.000400763
Ammonia,1A4bi,Domestic Fireplace - Standard,SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,0.003690627,0.003942981,0.003718399,0.00408451,0.003410259,0.002779973,0.003330834,0.002477293,0.00269243,0.002614388,0.002334397,0.002083969,0.00184501,0.001620245,0.001468805,0.001271322,0.001276573,0.001165818,0.001424862,0.001267934,0.001418568,0.001187926,0.001073387,0.001241054,0.000973617,0.0009115,0.00091567,0.000956264,0.000947555,0.000778454,0.000765069,0.000674974
Ammonia,1A4bi,Domestic Fireplace - Standard,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,0.006244916,0.006393042,0.007672238,0.007846963,0.00802219,0.008197921,0.008374158,0.008550903,0.008728159,0.008905928,0.008905928,0.008905928,0.008905928,0.008976758,0.01013505,0.011582914,0.013030778,0.010416289,0.006437948,0.006290376,0.007724892,0.006179445,0.006795703,0.007131673,0.005968952,0.007356551,0.008191099,0.008832368,0.010173612,0.010848465,0.011401921,0.013577727
Ammonia,1A4bi,Domestic Fireplace - Standard,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,0.032224038,0.032988375,0.039589082,0.040490672,0.041394851,0.04230163,0.04321102,0.044123033,0.045037681,0.045954973,0.045954973,0.045954973,0.045954973,0.046320463,0.052297297,0.05976834,0.067239382,0.053748507,0.03322009,0.032458614,0.039860778,0.031886207,0.035066124,0.036799744,0.030800053,0.037960122,0.042266429,0.045575402,0.052496282,0.055978552,0.058834406,0.070061662
Ammonia,1A4bi,Domestic Fireplace - Standard,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,0.025441855,0.026045322,0.03125678,0.031968612,0.032682489,0.033398418,0.03411641,0.034836472,0.035558614,0.036282844,0.036282844,0.036282844,0.036282844,0.036571409,0.041290301,0.047188915,0.05308753,0.042436075,0.026228268,0.025627059,0.031471292,0.025175126,0.027685768,0.029054513,0.024317576,0.029970666,0.033370627,0.035983161,0.041447406,0.044196763,0.046451546,0.055315805
Ammonia,1A4bi,Domestic Fireplace - Standard,Peat,kilotonne,-,-,-,-,-,-,-,-,-,-,0.102608668,0.095332674,0.086213759,0.077208922,0.07045536,0.059583744,0.051790042,0.043868093,0.034449937,0.026485239,0.018093054,0.009871864,0.000838446,0.002035413,0.001308683,0.001534553,0.00143693,0.000795698,0.001265934,0.001265934,0.001308683,0.001479678,0.001223186,0.001394181,0.001736171,0.00133127,0.00133127,0.00133127,0.00133127,0.00133127,0.00133127,0.00133127
Ammonia,1A4bi,Domestic Closed Stove - Basic,Anthracite,kilotonne,-,-,-,-,-,-,-,-,-,-,0.002264036,0.003173872,0.002604301,0.003974452,0.004248607,0.003241888,0.003172056,0.003080442,0.002416507,0.002345649,0.0023998,0.002694882,0.001779971,0.001225541,0.000994333,0.000485697,0.000282703,0.00021364,0.000194909,0.00025117,0.000246154,0.000226221,0.00021151,0.00025693,0.000195324,0.000219038,0.000180063,0.000161618,0.00014324,0.000123336,9.63E-05,8.80E-05
Ammonia,1A4bi,Domestic Closed Stove - Basic,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000764727,0.000768573,0.000677776,0.000624524,0.000421709,0.000270585,0.000284942,0.0002713,0.000286996,0.000319076,0.000190106,0.00013792,8.00E-05,6.31E-05,4.89E-05,3.38E-05,3.42E-05,3.91E-05,4.59E-05,4.21E-05,4.55E-05,4.62E-05,4.39E-05,3.59E-05,3.24E-05,3.56E-05,3.38E-05,2.75E-05,2.34E-05,1.96E-05,1.67E-05,1.54E-05
Ammonia,1A4bi,Domestic Closed Stove - Basic,Coke,kilotonne,-,-,-,-,-,-,-,-,-,-,0.000578787,0.000477425,0.000400661,0.0003332,0.000281092,0.000264009,0.000274229,0.00012556,0.000181245,0.000182452,0.000218641,9.29E-05,0.000225076,0.00014657,5.13E-05,3.02E-05,1.70E-05,9.76E-06,8.26E-06,6.87E-06,6.78E-06,5.59E-06,4.37E-06,3.45E-06,3.39E-06,1.68E-06,0,0,0,0,0,0
Ammonia,1A4bi,Domestic Closed Stove - Basic,Petroleum coke,kilotonne,-,-,-,-,-,-,-,-,-,-,4.35E-05,9.22E-05,0.00013199,0.000171712,0.000289266,0.00036324,0.000397254,0.000431141,0.000413238,0.000386768,0.000361387,0.00030851,0.000259673,0.000220443,0.000177649,0.000145291,0.000117248,9.73E-05,0.000106647,2.09E-05,1.52E-05,2.88E-05,4.74E-05,3.38E-05,5.25E-05,6.72E-05,5.67E-05,6.30E-05,6.08E-05,6.56E-05,4.61E-05,3.40E-05
Ammonia,1A4bi,Domestic Closed Stove - Basic,SSF,kilotonne,-,-,-,-,-,-,-,-,-,-,0.001689104,0.001731136,0.001566207,0.001650597,0.001322215,0.001034092,0.001188639,0.000848031,0.000884015,0.000823178,0.000735019,0.000603247,0.000486992,0.000384412,0.000308355,0.000233336,0.000203083,0.000159848,0.000204188,0.000186813,0.000212639,0.000180071,0.000164127,0.000191481,0.00015199,0.000155861,0.000143124,0.000128222,0.000112946,8.48E-05,7.30E-05,5.73E-05
Ammonia,1A4bi,Domestic Closed Stove - Basic,Wood - Dry,kilotonne,-,-,-,-,-,-,-,-,-,-,0.011668269,0.011458758,0.013192857,0.012945724,0.01269788,0.012449324,0.012200052,0.011950062,0.011699349,0.011447911,0.011447911,0.010524621,0.009596795,0.008694804,0.008686315,0.008678972,0.008462938,0.005830599,0.00376642,0.003783642,0.004727248,0.003824091,0.004242113,0.004492097,0.003804072,0.005135456,0.005226833,0.004834877,0.004950703,0.004824051,0.004443515,0.004709406
Ammonia,1A4bi,Domestic Closed Stove - Basic,Wood - Seasoned,kilotonne,-,-,-,-,-,-,-,-,-,-,0.040763264,0.040031333,0.046089433,0.045226068,0.044360224,0.04349189,0.042621055,0.041747709,0.040871841,0.039993439,0.039993439,0.036767911,0.03352654,0.030375419,0.030345762,0.030320109,0.029565393,0.020369281,0.013158041,0.013218206,0.016514708,0.013359516,0.014819881,0.015693203,0.01328958,0.017940788,0.018260014,0.016890713,0.017295351,0.01685289,0.015523484,0.016452376
Ammonia,1A4bi,Domestic Closed Stove - Basic,Wood - Wet,kilotonne,-,-,-,-,-,-,-,-,-,-,0.038562454,0.037870039,0.043601062,0.04278431,0.041965213,0.041143761,0.040319943,0.039493748,0.038665168,0.037834191,0.037834191,0.03478281,0.031716441,0.028735449,0.028707393,0.028683125,0.027969156,0.019269543,0.012447638,0.012504555,0.015623078,0.012638235,0.014019755,0.014845926,0.012572074,0.016972164,0.017274155,0.015978782,0.016361574,0.015943002,0.01468537,0.015564112
Ammonia,1A4bi,Domestic Boiler,Anthracite,kilotonne,-,-,-,-,-,-,-,-,-,-,0.009150556,0.012415856,0.009836091,0.014452223,0.014826785,0.010818302,0.01007948,0.009275188,0.00685507,0.006226231,0.00636997,0.007780756,0.005636055,0.004317149,0.003958509,0.00221169,0.001485212,0.001302241,0.001100247,0.001328075,0.001224302,0.0010562,0.000919477,0.001024707,0.000698304,0.000729825,0.000679844,0.00074381,0.000781216,0.000780567,0.000794378,0.00081228
Ammonia,1A4bi,Domestic Boiler,Coal,kilotonne,-,-,-,-,-,-,-,-,-,-,0.004487598,0.00436532,0.003716733,0.003297237,0.002136767,0.001311016,0.001314613,0.001186049,0.001182072,0.001229701,0.000732658,0.000578167,0.000367652,0.000322555,0.000282741,0.00022325,0.000260955,0.000346111,0.000376187,0.000323164,0.000328483,0.000312862,0.000277393,0.000207724,0.000168315,0.00017218,0.000185307,0.000183525,0.000185623,0.000180447,0.000199751,0.000206646
Ammonia,1A4bi,Domestic Boiler,Coke,kilotonne,-,-,-,-,-,-,-,-,-,-,0.001544845,0.001233372,0.000999333,0.000800136,0.000647815,0.00058181,0.000575458,0.000249669,0.000339541,0.000319825,0.000383262,0.000177093,0.000470646,0.000340971,0.000134802,9.09E-05,5.90E-05,3.93E-05,3.08E-05,2.40E-05,2.23E-05,1.72E-05,1.26E-05,9.08E-06,8.00E-06,3.69E-06,0,0,0,0,0,0
