Gas,NFR/CRF Group,Source,Activity,Units,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
PM10 (Particulate Matter < 10&micro;m),1A3ai(i),Aircraft between UK and Bermuda - TOL,Brake wear,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6.820491645e-05,5.01964077271252e-05,2.49638033614062e-05,3.2156222044375e-05,3.5179228755e-05,3.93021463639062e-05,4.414683367875e-05,3.7069592384e-05,5.3187683494e-05,5.38548803607032e-05,5.41088004545e-05,4.8677420869e-05,5.61285233471876e-05,5.353317491775e-05,6.24553707373752e-05,6.89805695761016e-05,8.8989734285461e-05,0.000101381,9.84491682226252e-05,9.48010762857812e-05,9.23878986483752e-05,9.28016824668828e-05,9.06610220381252e-05,9.10595102969064e-05,8.98417079054688e-05,9.09488348065e-05,0.000108628,0.000108293,0.000107822,0.000105655,4.42472746155e-05,5.20011511830936e-05
PM10 (Particulate Matter < 10&micro;m),1A3ai(i),Aircraft between UK and Bermuda - TOL,Tyre wear,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.994401695e-05,3.6645292494375e-05,1.83328685754688e-05,2.3658591288125e-05,2.5833698705e-05,2.88734128029688e-05,3.244443126625e-05,2.7290148544e-05,4.02235286402124e-05,4.09079894107532e-05,4.11202571595e-05,3.4654834679e-05,4.26557672190624e-05,4.068280761525e-05,4.74632755511252e-05,5.23986316466516e-05,6.7596545033011e-05,7.62698873720076e-05,7.42596738088748e-05,7.20230419435936e-05,7.02106518521248e-05,7.04626461296328e-05,6.88983032193748e-05,6.91796199059688e-05,6.82505351682688e-05,6.91170279915e-05,8.44056343219844e-05,8.41451355173592e-05,8.37797381541876e-05,8.20796974568752e-05,3.43858422105e-05,4.03857209821436e-05
PM10 (Particulate Matter < 10&micro;m),1A3ai(i),Aircraft between UK and Gibraltar - TOL,Aviation spirit,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.96402943939767e-07,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
PM10 (Particulate Matter < 10&micro;m),1A3aii(i),Aircraft - domestic take off and landing,Aviation spirit,kilotonne,0.015339702,0.013059476,0.013474063,0.013059476,0.010986543,0.010364664,0.00953549,0.009742784,0.00953549,0.009120904,0.008291731,0.006633385,0.005596918,0.005804212,0.005596918,0.005804212,0.006011505,0.005804212,0.005804212,0.006011505,0.005815619,0.005406029,0.006144947,0.005533752,0.006824263,0.00690526,0.007773904,0.008911476,0.008180511,0.011128299,0.013417981,0.014949671,0.012392995,0.011575656,0.012828309,0.012946822,0.011078132,0.007807,0.00701015,0.005000754,0.00557036,0.005474704,0.004664822,0.004085455,0.004852589,0.003062771,0.003268465,0.003308876,0.002930914,0.002146923,0.000530176,0.003258455
PM10 (Particulate Matter < 10&micro;m),1A3aii(i),Aircraft - domestic take off and landing,Aviation turbine fuel,kilotonne,0.013740753,0.016275021,0.017882708,0.019557897,0.016416152,0.017299772,0.018250887,0.019330857,0.021423312,0.022405102,0.0225217,0.021355814,0.021226948,0.021791482,0.023399176,0.024140624,0.027147376,0.028265848,0.031143865,0.033165934,0.035129307,0.034300656,0.028885291,0.025188469,0.023646141,0.025762754,0.02807807,0.026883977,0.025957517,0.027362742,0.027706795,0.027651201,0.027158464,0.027120559,0.025000081,0.026088355,0.02507971,0.02398557,0.023282815,0.020414432,0.019300267,0.018326705,0.017160825,0.017350383,0.016070543,0.016829747,0.015758205,0.017127401,0.015799949,0.015061197,0.005672821,0.006378432
PM10 (Particulate Matter < 10&micro;m),1A3aii(i),Aircraft - domestic take off and landing,Brake wear,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.010189555,0.009929414,0.010107581,0.010197374,0.009959734,0.010108827,0.010918208,0.011379925,0.012271659,0.013076845,0.013170478,0.013769028,0.013826605,0.014267145,0.015840577,0.017251804,0.017055835,0.016943708,0.016408124,0.014328397,0.013196315,0.012662895,0.012453114,0.012816203,0.01223964,0.012453575,0.012118374,0.012180364,0.011887038,0.011312075,0.00459243,0.005316275
PM10 (Particulate Matter < 10&micro;m),1A3aii(i),Aircraft - domestic take off and landing,Tyre wear,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.003744644,0.003630936,0.003732499,0.003653638,0.003523187,0.003489726,0.003799587,0.003924197,0.004345262,0.00474039,0.004709864,0.004782574,0.004556952,0.004718047,0.005359327,0.005911388,0.005738345,0.005766917,0.005546407,0.00477103,0.004374349,0.004172726,0.00411782,0.004390853,0.004222742,0.004254759,0.004124681,0.004134384,0.004038734,0.00382484,0.001695777,0.002072006
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - rural driving,Petrol,kilotonne,0.352638799,0.37813076,0.403622721,0.424866023,0.425428834,0.427454953,0.453738227,0.442313164,0.451768388,0.447040776,0.476194386,0.480753155,0.495217397,0.533826232,0.575755651,0.587405839,0.611719274,0.654425897,0.677516131,0.634402595,0.601812188,0.561215807,0.535461324,0.48756907,0.469408064,0.443370062,0.424135383,0.407439963,0.369753172,0.324270222,0.244448156,0.231822622,0.221380846,0.207139499,0.195067008,0.179970497,0.170247909,0.157904427,0.141690414,0.125106023,0.114239822,0.107081896,0.100230506,0.095807052,0.094603058,0.094065355,0.098153929,0.101347066,0.106432832,0.107033776,0.080117132,0.088395751
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - rural driving,DERV,kilotonne,0.143388587,0.153754028,0.164119468,0.172757335,0.172986183,0.173810035,0.184497236,0.179851622,0.183696268,0.181773945,0.193628269,0.195481942,0.201363327,0.217062295,0.234111475,0.238848625,0.248734862,0.382470349,0.439705232,0.579164373,0.869201666,1.031384238,1.284708786,1.354573682,1.490123604,1.619177597,1.724424498,1.749162182,1.75675221,1.765443711,1.489541948,1.461102013,1.465965834,1.448213298,1.451521709,1.440125968,1.448245001,1.450446368,1.494244973,1.445949078,1.377139195,1.286037715,1.185800994,1.086296776,1.014273015,0.94169207,0.857715269,0.784729114,0.688127625,0.611947941,0.41549094,0.431500358
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - urban driving,Petrol,kilotonne,0.76440303,0.819661081,0.874919131,0.920967506,0.866219281,0.866702069,0.890841498,0.934678702,0.982474772,0.981219522,1.048037462,1.082412009,1.126249213,1.086467434,1.105392746,1.134456619,1.204364406,1.245884421,1.350694369,1.285230988,1.063105627,0.991999174,0.933738854,0.897561876,0.85039261,0.799245508,0.753252512,0.711848996,0.649695773,0.570996304,0.4300695,0.40010293,0.374708107,0.340963624,0.311673806,0.282669804,0.26033688,0.239245444,0.212227487,0.184665091,0.164707928,0.154025418,0.141602026,0.131132221,0.129122304,0.127434825,0.126156032,0.124291329,0.126768156,0.124757487,0.09813197,0.106932317
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - urban driving,DERV,kilotonne,0.246243484,0.264044218,0.281844952,0.296678897,0.279042397,0.279197922,0.286974156,0.301095798,0.316492742,0.316088378,0.337612995,0.348686359,0.362807988,0.349992771,0.356089332,0.365451911,0.387971888,0.576863288,0.694475507,0.929556833,1.399885235,1.640925919,2.003109549,2.124695217,2.180988055,2.254823981,2.277867435,2.254186324,2.25389544,2.251109054,1.873125691,1.772523682,1.699690653,1.613375814,1.542564133,1.484569138,1.459710055,1.456926272,1.447395396,1.418732423,1.344240734,1.276576996,1.193915541,1.099806367,0.995511095,0.892451811,0.815592755,0.760994002,0.662699072,0.570683387,0.399410585,0.399259174
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - motorway driving,Petrol,kilotonne,0.061934495,0.066411687,0.07088888,0.074619873,0.083125178,0.089816018,0.099001747,0.105805991,0.114821614,0.114878316,0.123837237,0.124347555,0.128713611,0.135291047,0.154456334,0.16216781,0.175889702,0.213142131,0.229332817,0.219748261,0.217454832,0.199587053,0.18950025,0.178879443,0.172538092,0.16567402,0.162282168,0.159163476,0.149419047,0.13211326,0.100119334,0.097726647,0.093620089,0.087437602,0.083917706,0.077844,0.073793162,0.068836174,0.062376235,0.05904028,0.054038912,0.050128158,0.046163805,0.042797505,0.0411205,0.039925923,0.039906895,0.03964217,0.040838958,0.041246518,0.029478357,0.035170775
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - motorway driving,DERV,kilotonne,0.030293519,0.032483412,0.034673305,0.036498215,0.040658346,0.043930983,0.048423924,0.051752029,0.056161768,0.056189502,0.060571507,0.06082112,0.062956652,0.066173823,0.075547983,0.079319835,0.086031507,0.14984395,0.17903619,0.241320858,0.419928066,0.483706321,0.597000736,0.693903191,0.812802802,0.938205299,1.052239705,1.0857362,1.123227249,1.132312725,0.956288263,0.95829458,0.964843281,0.95574343,0.979226866,0.978690517,0.958417568,0.937411036,0.925549003,0.864033824,0.795562295,0.758159523,0.708051939,0.651911478,0.584139291,0.526774826,0.462460372,0.409664012,0.34787659,0.304297199,0.17489445,0.174374697
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - cars - cold start,DERV,kilotonne,0.167944598,0.176058558,0.196341206,0.20124383,0.192226434,0.18921276,0.198319831,0.211926251,0.223820128,0.239080638,0.237999375,0.249054857,0.242355342,0.241302405,0.260910512,0.292902618,0.312580006,0.464732249,0.505609344,0.63007925,0.956224962,1.278272534,1.506623951,1.666560228,1.665695423,1.759776726,2.102235009,1.838394077,1.883608472,1.836997343,1.597544807,1.622271208,1.462035885,1.464562229,1.434467295,1.420539284,1.355043569,1.369260796,1.463600869,1.399333274,1.519682661,1.156130429,1.199095659,1.133398918,0.881741219,0.858776837,0.784662723,0.694548315,0.603241989,0.542629971,0.343001981,0.371321785
PM10 (Particulate Matter < 10&micro;m),1A3bi,Road transport - all vehicles LPG use,LPG,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.03218869401775e-05,6.04546260786256e-05,0.00012131,0.000242918,0.000663661,0.001577792,0.002294388,0.00251669,0.002454735,0.00243491,0.002367997,0.002103139,0.002100147,0.001744596,0.001676475,0.001504098,0.001385387,0.001375366,0.001269667,0.001169044,0.000995776,0.000942433,0.000914835,0.000869351,0.000801846,0.000817239
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - rural driving,Petrol,kilotonne,0.028273372,0.029363132,0.030347602,0.031443869,0.030846397,0.030781632,0.030947974,0.030877667,0.031050373,0.030264851,0.031685087,0.032071664,0.031170249,0.033001378,0.034552264,0.035801752,0.037310754,0.040352697,0.042045149,0.044236552,0.035444089,0.033267253,0.030197963,0.027822987,0.02626087,0.023825786,0.022435399,0.020985622,0.018665987,0.014964487,0.009906428,0.008576006,0.007140439,0.005978204,0.004972762,0.004145562,0.003512115,0.003164034,0.002740973,0.002303502,0.0020253,0.001808293,0.001695858,0.001603054,0.001610793,0.001622274,0.001701125,0.001743425,0.001694328,0.001639721,0.001383217,0.001478935
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - rural driving,DERV,kilotonne,0.515856942,0.555982535,0.605094999,0.644665205,0.655950556,0.639817846,0.636450252,0.664111843,0.692691969,0.694757338,0.735989669,0.767975707,0.761882475,0.793314262,0.816174877,0.843100243,0.86592574,0.934804078,1.171045985,1.708171212,1.706787398,2.060508888,2.264803294,2.493527129,2.644522,2.503371824,2.386523264,2.294425096,2.245172593,2.123857054,1.713692222,1.651173317,1.546131394,1.469636731,1.398791762,1.336085691,1.244989889,1.207233689,1.097985774,1.013454796,0.968964062,0.876533506,0.791353613,0.696820377,0.603731665,0.522662264,0.467377507,0.400977526,0.335688494,0.280539544,0.21216731,0.208504073
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - urban driving,Petrol,kilotonne,0.053726781,0.05579761,0.05766836,0.059751553,0.060805696,0.059591895,0.061152249,0.061598374,0.062661904,0.06190928,0.063101159,0.063061747,0.062616421,0.058782521,0.061907026,0.062539147,0.066292549,0.070146741,0.074887503,0.078955351,0.060068259,0.056152706,0.049583579,0.04420103,0.041542516,0.037453835,0.033915533,0.031200017,0.026949337,0.021942025,0.014378271,0.012140692,0.010049698,0.008502255,0.007036442,0.005745992,0.004789501,0.00410707,0.003577929,0.002915038,0.00252178,0.002219123,0.001899165,0.001669262,0.001568379,0.001419283,0.001306264,0.001200236,0.001080507,0.00087925,0.000732821,0.000720641
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - urban driving,DERV,kilotonne,0.499133146,0.537957889,0.585478154,0.623765516,0.658392456,0.630704344,0.640351739,0.674590017,0.711788278,0.72364284,0.74632514,0.76889299,0.779309308,0.719507474,0.744595794,0.749895563,0.783403046,0.827426573,1.062041091,1.552407018,1.588510093,1.909676795,2.041448814,2.18004651,2.320165839,2.222432978,2.080936511,2.016441136,1.966527541,1.936054045,1.58655544,1.535987951,1.459673362,1.43901794,1.399968464,1.341976716,1.248897752,1.167944226,1.032588936,0.941871802,0.908402018,0.838406777,0.756634785,0.663611136,0.584006905,0.49365481,0.424817394,0.35729632,0.290337668,0.241898607,0.185328458,0.17382239
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - motorway driving,Petrol,kilotonne,0.003708663,0.003851609,0.003980743,0.004124542,0.00447596,0.004751277,0.005272436,0.005415959,0.005690041,0.005749784,0.005953555,0.005821583,0.006072662,0.006713868,0.00782661,0.00845338,0.009259309,0.012007524,0.01271267,0.013767108,0.012486179,0.011004551,0.010275909,0.010376469,0.009892043,0.009437201,0.009125355,0.008671675,0.00759471,0.005990072,0.004053005,0.00352644,0.002939207,0.002470685,0.002157757,0.001817039,0.001597672,0.001403468,0.001207648,0.001051331,0.000913999,0.000868669,0.000852739,0.000859787,0.000877136,0.00090253,0.000932541,0.000985897,0.000972855,0.000961432,0.000843172,0.000936867
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - motorway driving,DERV,kilotonne,0.073864102,0.07960957,0.086641845,0.092307791,0.10390039,0.107805118,0.118360802,0.127155889,0.138564851,0.144082241,0.150958484,0.152170854,0.162028418,0.176177446,0.20181098,0.217304976,0.234579243,0.303644828,0.386508629,0.580306184,0.626483661,0.710028622,0.802650133,0.969810109,1.048579607,1.066741377,1.070805344,1.075398086,1.065497267,1.017843567,0.861681796,0.855940381,0.807874908,0.78119366,0.787658441,0.764370266,0.736186956,0.694658028,0.623513677,0.581706633,0.54569225,0.516096878,0.476440757,0.433425517,0.370101168,0.318640782,0.274577356,0.237612207,0.198652296,0.166969673,0.12884391,0.129258171
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - LGVs - cold start,DERV,kilotonne,0.435475196,0.458853954,0.521744176,0.541256344,0.55334099,0.52480716,0.532200313,0.583168873,0.620767626,0.674231683,0.656826013,0.695323735,0.658214169,0.643621243,0.690765179,0.775637854,0.81477904,0.865577314,1.008585891,1.382859087,1.39465917,1.895647822,1.981551219,2.253892221,2.23401254,2.118446518,2.303530898,1.945808598,1.936234868,1.811667448,1.539491505,1.562914098,1.313604897,1.26803981,1.178719086,1.102231671,0.947645028,0.868591258,0.784751267,0.686211032,0.720834715,0.512869948,0.504281904,0.451885731,0.326166911,0.291511848,0.250170312,0.199835599,0.159106902,0.131644763,0.091647206,0.09166127
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - all vehicles biofuels use,Biomass,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10 (Particulate Matter < 10&micro;m),1A3bii,Road transport - all vehicles biofuels use,Biogas,kilotonne,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - buses and coaches - rural driving,DERV,kilotonne,0.388720393,0.388720392,0.388720392,0.384871675,0.396303507,0.400114118,0.400114118,0.384871675,0.396303507,0.392492897,0.400114118,0.388682286,0.384871674,0.39630351,0.407735346,0.400114122,0.411545958,0.464894491,0.495379387,0.540322873,0.688542861,0.623130596,0.572326445,0.577031753,0.551623264,0.556168564,0.524551204,0.480015974,0.420479027,0.397069786,0.335143694,0.301319315,0.289517513,0.264794615,0.223621918,0.197953197,0.191396946,0.179771741,0.150070555,0.136924456,0.124592713,0.105729813,0.097929196,0.089140186,0.080882465,0.068309219,0.055013038,0.048078849,0.038762098,0.03218382,0.02080217,0.02080623
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - HGV articulated - rural driving,DERV,kilotonne,0.626418376,0.64706953,0.660836966,0.68837184,0.727164065,0.699781318,0.726403433,0.787253983,0.870923488,0.946986675,0.954592992,0.954593007,1.011640387,1.026853022,1.076294084,1.08770356,1.140947818,1.255042578,1.384350009,1.622015481,1.712580268,1.752558614,1.740368144,1.702675798,1.709087653,1.719631872,1.69970655,1.620839816,1.524454435,1.417822557,1.229224152,1.146775436,1.094653074,1.025365303,0.981635137,0.926846268,0.888565068,0.801188428,0.658779901,0.535646673,0.480567749,0.403353844,0.350964068,0.290710742,0.241528347,0.198910362,0.160659773,0.130737402,0.102830716,0.078369082,0.056971949,0.051552013
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - HGV rigid - rural driving,DERV,kilotonne,2.310388481,2.386555135,2.437332903,2.538888441,2.353186887,2.303859911,2.411218622,2.254532936,2.309663085,2.341580539,2.289351976,2.21100914,2.158780574,2.213910712,2.277745621,2.312564674,2.367694812,2.463447175,2.530183683,1.98910852,2.077384565,2.061936257,2.020040061,1.927137463,1.889884284,1.849923094,1.763871856,1.666336897,1.578142995,1.498846711,1.312758678,1.223010332,1.184119007,1.13299005,1.057259121,1.007246979,0.940825144,0.876203176,0.733142253,0.600375434,0.554776968,0.490644319,0.436887257,0.380250543,0.332942352,0.295676265,0.257868304,0.217221041,0.172590877,0.138647064,0.102853336,0.092376998
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - buses and coaches - urban driving,DERV,kilotonne,1.753658184,1.753658185,1.753658185,1.736295233,1.54756749,1.487174612,1.54001838,1.487174612,1.524920161,1.54001838,1.683451464,1.675902375,1.691000596,1.766491701,1.811786364,1.675902375,1.668353265,1.819335474,1.940121168,1.962438148,1.814352982,2.092200083,2.030224998,2.050778134,1.984845345,2.012082431,1.874534343,1.711740918,1.523182149,1.351190163,1.054704755,0.924966127,0.800057928,0.740909596,0.62852489,0.562469136,0.508986337,0.471631997,0.422159204,0.381577159,0.360563161,0.312572974,0.303361191,0.265453343,0.239778477,0.20787158,0.17705367,0.140424712,0.108556459,0.084421983,0.049434285,0.048949246
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - HGV articulated - urban driving,DERV,kilotonne,0.37852766,0.391006593,0.399325882,0.415964461,0.415964461,0.421585602,0.427206743,0.404722178,0.438449026,0.472175874,0.44969131,0.42158562,0.404722152,0.427206758,0.415964482,0.427206758,0.427206758,0.44969131,0.528387296,0.679851154,0.640654605,0.62885691,0.55591552,0.60340546,0.607264803,0.597864673,0.581611141,0.542965941,0.485597963,0.432314581,0.358510687,0.325974984,0.308396327,0.296110495,0.28556687,0.260574117,0.238516494,0.199887355,0.154409959,0.127532321,0.1117896,0.095261025,0.078607736,0.065574568,0.055933126,0.045871047,0.03753639,0.030726081,0.024620001,0.018979247,0.013382361,0.011730219
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - HGV rigid - urban driving,DERV,kilotonne,2.326671345,2.403374795,2.454510429,2.556781697,2.556781697,2.548273272,2.637611734,2.586561184,2.641865946,2.612086459,2.607832245,2.450426405,2.254732599,2.212190487,2.263241038,2.271749477,2.344071063,2.395121614,2.616340655,2.086323496,2.02484588,1.992397495,1.970163947,1.725147698,1.626214747,1.529936587,1.507749843,1.372524411,1.278896228,1.181830588,1.054130279,1.002917076,0.946319742,0.927785184,0.85873182,0.808366213,0.736251292,0.644157764,0.513809706,0.417660806,0.378557777,0.326805258,0.283036343,0.242179834,0.219385552,0.181528562,0.146781098,0.118009032,0.093391868,0.074184938,0.057249116,0.051246379
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - buses and coaches - motorway driving,DERV,kilotonne,0.04705844,0.047058441,0.047058441,0.046592516,0.05241658,0.061152677,0.066976742,0.072800806,0.072800806,0.075712838,0.069888775,0.081536899,0.081536899,0.093185032,0.110657216,0.113569271,0.113569271,0.131041455,0.133953481,0.140503878,0.172029937,0.158959294,0.163510461,0.146131852,0.146733548,0.145281271,0.140550728,0.133839136,0.133224964,0.10825092,0.088614994,0.079852654,0.069225643,0.062523266,0.059298322,0.056343975,0.063085527,0.047447916,0.041131358,0.035473339,0.034606128,0.03112538,0.027669718,0.025563511,0.021915543,0.018513057,0.01495461,0.012750479,0.011096171,0.009539298,0.003297661,0.003036127
PM10 (Particulate Matter < 10&micro;m),1A3biii,Road transport - HGV articulated - motorway driving,DERV,kilotonne,0.413003798,0.426619307,0.435696313,0.453850326,0.50427814,0.511482114,0.608735755,0.680775489,0.74561125,0.78883509,0.770825159,0.760019201,0.785233117,0.846466867,0.954526476,0.990546346,1.019362235,1.300317212,1.433590701,1.666146034,1.729651113,1.702481791,1.618432228,2.001670452,2.017080022,2.061500018,2.121067723,2.101095477,1.989739042,1.941096248,1.749642289,1.650667081,1.542541761,1.418113121,1.417080615,1.312970832,1.227141971,1.095058191,0.877838664,0.710341228,0.654687356,0.556656619,0.493847935,0.417653594,0.352785617,0.287830535,0.229490563,0.182837631,0.141526038,0.107869909,0.082076464,0.072971637
